Player Name,Club,Position,Minutes,Goals,Assists,Shots,Shots On Target,Passes%,Conversion %,Touches_per90,Passes_per90,Shots_per90,Assists_per90,Goals_per90,Carries_per90,Progressive Carries_per90,Through Balls_per90,Crosses_per90,Tackles_per90,Interceptions_per90,Ground Duels_per90,Aerial Duels_per90,Saves_per90,Clearances_per90,Fouls_per90
Kenny Tete,Fulham,DEF,1779,0,2,24,18,83.0,7.0,63.74367622259697,52.00674536256324,1.2141652613827993,0.10118043844856661,0.0,13.507588532883643,6.728499156829679,0.7588532883642496,3.9966273187183807,2.833052276559865,0.35413153456998314,6.424957841483979,1.0623946037099494,0.0,3.136593591905565,1.7706576728499155
Raúl Jiménez,Fulham,FWD,2505,0,3,96,33,73.0,13.0,39.91616766467066,22.095808383233532,3.4491017964071857,0.10778443113772455,0.0,6.574850299401198,3.0538922155688626,0.10778443113772455,0.8263473053892215,1.2574850299401197,0.35928143712574845,7.832335329341317,6.934131736526946,0.0,0.8263473053892215,1.401197604790419
Reiss Nelson,Fulham,MID,488,1,1,12,0,0.0,0.0,69.34426229508196,0.0,2.2131147540983607,0.18442622950819673,0.18442622950819673,0.0,0.0,0.0,0.0,1.6598360655737705,0.0,0.0,0.0,0.0,0.36885245901639346,1.290983606557377
Rodrigo Muniz,Fulham,FWD,951,8,1,39,12,82.0,6.0,35.110410094637224,94.54258675078863,3.690851735015773,0.0946372239747634,0.7570977917981072,24.60567823343849,11.92429022082019,0.7570977917981072,2.176656151419558,0.9463722397476341,2.839116719242902,21.861198738170344,4.826498422712934,0.0,1.3249211356466877,1.0410094637223974
Ryan Sessegnon,Fulham,DEF,580,4,2,14,0,0.0,0.0,60.36206896551724,0.0,2.1724137931034484,0.3103448275862069,0.6206896551724138,0.0,0.0,0.0,0.0,4.189655172413794,0.0,0.0,0.0,0.0,2.0172413793103448,3.103448275862069
Sander Berge,Fulham,MID,2227,0,0,3,12,86.0,11.0,58.03322855859902,59.12438257745847,0.12123933542882803,0.0,0.0,15.195330040413111,6.3852716659182756,0.28289178266726533,1.21239335428828,2.0206555904804673,1.3740458015267174,8.850471486304446,1.0103277952402336,0.0,1.4952851369555455,1.2528064660978895
Sasa Lukic,Fulham,MID,2355,0,2,18,21,87.0,2.0,59.0828025477707,29.159235668789808,0.6878980891719745,0.07643312101910828,0.0,18.0,9.78343949044586,0.19108280254777069,2.6751592356687897,2.5987261146496814,0.22929936305732482,7.872611464968152,0.11464968152866241,0.0,1.2229299363057324,2.522292993630573
Timothy Castagne,Fulham,DEF,1643,0,1,8,2,87.0,0.0,65.40474741326841,74.11442483262326,0.4382227632379793,0.054777845404747415,0.0,21.034692635423006,12.325015216068168,0.054777845404747415,2.848447961046866,2.519780888618381,1.2598904443091905,11.448569689592208,3.3962264150943393,0.0,4.108338405356056,0.8216676810712112
Tom Cairney,Fulham,MID,615,2,0,11,0,0.0,0.0,104.34146341463415,0.0,1.6097560975609757,0.0,0.2926829268292683,0.0,0.0,0.0,0.0,1.9024390243902438,0.0,0.0,0.0,0.0,0.43902439024390244,1.170731707317073
Alex Palmer,Ipswich Town,MID,1170,0,0,0,0,0.0,0.0,40.30769230769231,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.4615384615384617,1.6153846153846152,0.07692307692307693
Arijanet Muric,Ipswich Town,GKP,1620,0,0,0,0,0.0,0.0,42.94444444444444,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.833333333333333,1.1111111111111112,0.0
Axel Tuanzebe,Ipswich Town,DEF,1717,0,0,4,1,88.0,0.0,52.993593476994754,52.993593476994754,0.20966802562609202,0.0,0.0,10.850320326150262,5.398951659871869,0.052417006406523005,0.20966802562609202,1.6249271986022131,0.6290040768782761,2.5160163075131043,5.136866627839255,0.0,2.830518345952242,0.8910891089108911
Ben Johnson,Ipswich Town,DEF,1348,1,2,7,2,86.0,0.0,44.06528189910979,39.39169139465876,0.46735905044510384,0.13353115727002968,0.06676557863501484,6.142433234421365,4.005934718100891,0.06676557863501484,1.1350148367952522,2.537091988130564,1.0682492581602374,4.473293768545994,1.8026706231454006,0.0,3.538575667655786,1.8026706231454006
Cameron Burgess,Ipswich Town,DEF,1540,0,2,10,11,88.0,7.0,58.09090909090909,75.97402597402596,0.5844155844155845,0.11688311688311688,0.0,24.253246753246753,11.688311688311687,0.40909090909090906,0.525974025974026,0.9935064935064936,2.688311688311688,17.123376623376625,3.857142857142857,0.0,7.305194805194805,0.0
Christian Walton,Ipswich Town,GKP,630,0,0,0,0,0.0,0.0,42.285714285714285,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.8571428571428568,0.5714285714285714,0.0
Conor Chaplin,Ipswich Town,MID,854,1,1,16,0,0.0,0.0,43.31381733021077,0.0,1.6861826697892273,0.1053864168618267,0.1053864168618267,0.0,0.0,0.0,0.0,1.5807962529274004,0.0,0.0,0.0,0.0,0.3161592505854801,1.1592505854800936
Dara O'Shea,Ipswich Town,DEF,3123,0,0,22,13,71.0,15.0,59.45244956772334,6.455331412103747,0.6340057636887608,0.0,0.0,1.8443804034582132,1.1815561959654177,0.02881844380403458,0.08645533141210375,1.4121037463976944,0.11527377521613832,3.2564841498559076,1.5561959654178676,0.0,6.282420749279538,0.6051873198847262
George Hirst,Ipswich Town,FWD,649,3,0,14,0,0.0,0.0,30.092449922958398,0.0,1.9414483821263484,0.0,0.41602465331278893,0.0,0.0,0.0,0.0,0.41602465331278893,0.0,0.0,0.0,0.0,1.386748844375963,1.802773497688752
Jack Clarke,Ipswich Town,FWD,1170,0,4,17,7,73.0,3.0,48.07692307692307,39.46153846153846,1.3076923076923077,0.3076923076923077,0.0,16.846153846153847,10.076923076923077,0.3076923076923077,6.846153846153846,2.4615384615384617,0.7692307692307693,16.307692307692307,2.4615384615384617,0.0,1.7692307692307692,1.1538461538461537
Jack Taylor,Ipswich Town,MID,838,1,0,19,0,0.0,0.0,59.39140811455847,0.0,2.0405727923627683,0.0,0.10739856801909309,0.0,0.0,0.0,0.0,2.1479713603818613,0.0,0.0,0.0,0.0,2.2553699284009547,1.7183770883054894
Jacob Greaves,Ipswich Town,DEF,2205,1,0,10,15,76.0,19.0,59.061224489795926,34.44897959183673,0.40816326530612246,0.0,0.04081632653061225,12.857142857142856,7.020408163265306,0.20408163265306123,4.857142857142858,1.6326530612244898,0.5306122448979592,7.387755102040816,0.8571428571428572,0.0,5.877551020408164,0.653061224489796
Jaden Philogene,Ipswich Town,MID,800,2,0,19,0,0.0,0.0,45.675,0.0,2.1375,0.0,0.225,0.0,0.0,0.0,0.0,2.8125,0.0,0.0,0.0,0.0,0.9,2.25
Jens Cajuste,Ipswich Town,MID,1976,1,1,12,10,79.0,0.0,49.645748987854255,15.850202429149798,0.5465587044534413,0.04554655870445344,0.04554655870445344,4.9645748987854255,2.7327935222672064,0.04554655870445344,1.7307692307692308,2.004048582995951,0.5465587044534413,7.697368421052632,0.8198380566801619,0.0,1.5030364372469638,1.0931174089068827
Julio Enciso,Ipswich Town,MID,1164,2,3,52,9,84.0,10.0,54.66494845360824,54.123711340206185,4.020618556701031,0.23195876288659795,0.15463917525773196,42.21649484536083,28.298969072164947,0.6185567010309279,4.561855670103093,0.9278350515463918,0.30927835051546393,23.50515463917526,1.0051546391752577,0.0,0.5412371134020619,0.9278350515463918
Kalvin Phillips,Ipswich Town,MID,1239,0,0,11,8,84.0,3.0,57.167070217917676,23.825665859564165,0.7990314769975787,0.0,0.0,15.835351089588379,10.096852300242132,0.0,1.8886198547215496,2.542372881355932,0.4358353510895884,13.002421307506054,2.905569007263922,0.0,2.542372881355932,2.0338983050847457
Leif Davis,Ipswich Town,DEF,2746,1,2,16,1,93.0,0.0,53.7836853605244,24.81063364894392,0.5243991260014567,0.06554989075018208,0.03277494537509104,6.784413692643845,3.6380189366351057,0.06554989075018208,0.03277494537509104,1.5076474872541878,0.5899490167516388,1.7698470502549164,1.0487982520029133,0.0,2.327021121631464,0.8849235251274582
Liam Delap,Ipswich Town,FWD,2612,0,2,68,6,90.0,12.0,28.288667687595712,45.275650842266465,2.343032159264931,0.06891271056661562,0.0,12.025267993874426,7.718223583460949,0.17228177641653905,0.3101071975497703,0.3790199081163859,1.1026033690658499,3.238897396630934,0.9992343032159265,0.0,0.9647779479326186,2.4808575803981623
Luke Woolfenden,Ipswich Town,DEF,1186,0,0,1,2,82.0,0.0,53.27150084317032,33.541315345699836,0.07588532883642496,0.0,0.0,8.195615514333895,4.629005059021923,0.0,2.3524451939291735,0.6829679595278246,0.30354131534569984,5.463743676222597,1.8212478920741988,0.0,5.767284991568297,0.3794266441821248
Nathan Broadhead,Ipswich Town,MID,696,2,0,13,0,0.0,0.0,46.939655172413794,0.0,1.6810344827586208,0.0,0.25862068965517243,0.0,0.0,0.0,0.0,1.1637931034482758,0.0,0.0,0.0,0.0,0.646551724137931,0.5172413793103449
Omari Hutchinson,Ipswich Town,MID,2590,3,2,45,6,90.0,6.0,48.61389961389961,16.783783783783786,1.5637065637065637,0.0694980694980695,0.10424710424710425,3.9613899613899615,1.3552123552123552,0.0,0.2084942084942085,1.111969111969112,0.7297297297297298,3.3011583011583014,0.4864864864864865,0.0,0.24324324324324326,0.0
Sam Morsy,Ipswich Town,MID,2753,1,1,13,12,77.0,19.0,57.667998547039595,6.113330911732655,0.42499091899745733,0.03269160915365056,0.03269160915365056,1.9941881583726844,0.9480566654558664,0.0,0.2615328732292045,2.2230294224482385,0.1961496549219034,2.5499455139847442,0.5557573556120596,0.0,1.4384308027606247,1.5691972393752271
Sam Szmodics,Ipswich Town,FWD,1001,4,0,21,1,92.0,0.0,31.198801198801196,106.90309690309691,1.8881118881118881,0.0,0.3596403596403596,29.310689310689312,13.486513486513488,0.26973026973026976,0.26973026973026976,1.4385614385614385,1.8881118881118881,12.13786213786214,4.495504495504496,0.0,1.078921078921079,0.8091908091908093
Abdul Fatawu,Leicester City,MID,577,0,2,13,0,0.0,0.0,59.58405545927209,0.0,2.027729636048527,0.3119584055459272,0.0,0.0,0.0,0.0,0.0,3.2755632582322356,0.0,0.0,0.0,0.0,1.8717504332755635,1.7157712305025996
Bilal El Khannouss,Leicester City,MID,2193,2,3,30,3,89.0,10.0,55.77291381668947,38.16689466484269,1.231190150478796,0.12311901504787962,0.08207934336525308,9.151846785225718,3.365253077975376,0.2051983584131327,0.04103967168262654,2.0519835841313268,0.7797537619699042,7.22298221614227,1.9288645690834474,0.0,0.3693570451436389,0.0
Bobby De Cordova-Reid,Leicester City,MID,742,1,2,7,0,0.0,0.0,35.05390835579515,0.0,0.8490566037735848,0.24258760107816713,0.12129380053908356,0.0,0.0,0.0,0.0,1.091644204851752,0.0,0.0,0.0,0.0,1.2129380053908356,1.091644204851752
Boubakary Soumaré,Leicester City,MID,2170,0,0,7,20,76.0,20.0,63.16589861751152,23.682027649769584,0.2903225806451613,0.0,0.0,8.129032258064516,4.976958525345623,0.0,2.19815668202765,1.534562211981567,0.16589861751152074,6.84331797235023,1.119815668202765,0.0,1.368663594470046,0.9953917050691244
Caleb Okoli,Leicester City,DEF,1122,1,0,4,17,89.0,14.0,66.41711229946523,60.5614973262032,0.32085561497326204,0.0,0.08021390374331551,29.67914438502674,18.128342245989305,0.40106951871657753,5.855614973262032,2.0053475935828877,1.0427807486631016,11.390374331550802,1.0427807486631016,0.0,6.096256684491978,1.2834224598930482
Conor Coady,Leicester City,DEF,1713,1,0,2,1,87.0,0.0,64.41330998248687,29.316987740805605,0.10507880910683012,0.0,0.05253940455341506,6.357267950963222,2.9422066549912436,0.05253940455341506,0.0,0.6830122591943958,0.47285464098073554,1.681260945709282,1.681260945709282,0.0,3.7302977232924692,0.4203152364273205
Facundo Buonanotte,Leicester City,MID,1513,5,2,36,3,91.0,10.0,58.77065432914739,65.67085261070721,2.1414408460013217,0.11896893588896232,0.29742233972240584,13.2650363516193,6.424322538003966,0.4163912756113682,0.23793787177792464,3.1526768010575017,1.903502974223397,11.30204890945142,2.0224719101123596,0.0,0.713813615333774,2.200925313945803
Harry Winks,Leicester City,MID,1540,0,2,10,21,82.0,14.0,69.77922077922078,32.02597402597403,0.5844155844155845,0.11688311688311688,0.0,16.246753246753247,9.175324675324676,0.29220779220779225,2.7467532467532467,1.4025974025974026,0.35064935064935066,8.181818181818182,1.2857142857142856,0.0,1.051948051948052,0.525974025974026
Jakub Stolarczyk,Leicester City,GKP,900,0,0,0,0,0.0,0.0,44.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2,0.0,0.0,0.0,2.8,1.6,0.0
James Justin,Leicester City,DEF,2920,2,2,25,17,87.0,23.0,62.66095890410959,35.352739726027394,0.7705479452054794,0.06164383561643836,0.06164383561643836,10.54109589041096,4.530821917808219,0.3698630136986301,1.1095890410958904,1.7876712328767126,0.3698630136986301,7.335616438356165,0.4006849315068493,0.0,3.544520547945205,0.8938356164383563
Jamie Vardy,Leicester City,FWD,2839,9,0,58,3,93.0,40.0,20.003522367030644,53.35329341317365,1.8386755899964777,0.0,0.28531172948221206,7.925325818950334,3.043325114476928,0.0,0.03170130327580134,0.6023247622402255,1.775272983444875,3.1384290243043322,3.455442057062346,0.0,0.760831278619232,0.7925325818950334
Jannik Vestergaard,Leicester City,DEF,1395,0,0,3,3,83.0,0.0,71.87096774193549,76.38709677419355,0.1935483870967742,0.0,0.0,16.838709677419356,10.774193548387096,0.06451612903225806,0.3225806451612903,1.4193548387096775,1.7419354838709677,5.225806451612903,6.774193548387097,0.0,4.774193548387097,0.7741935483870968
Kasey McAteer,Leicester City,MID,852,1,1,13,0,0.0,0.0,44.471830985915496,0.0,1.3732394366197183,0.1056338028169014,0.1056338028169014,0.0,0.0,0.0,0.0,2.4295774647887325,0.0,0.0,0.0,0.0,1.3732394366197183,1.9014084507042253
Luke Thomas,Leicester City,DEF,1112,0,0,5,0,89.0,0.0,64.66726618705036,45.24280575539568,0.40467625899280574,0.0,0.0,12.140287769784171,6.555755395683454,0.0,0.0,2.508992805755396,1.537769784172662,1.537769784172662,2.4280575539568345,0.0,3.6420863309352516,1.2949640287769786
Mads Hermansen,Leicester City,GKP,2385,0,0,0,0,0.0,0.0,47.24528301886792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03773584905660377,0.0,0.0,0.0,3.8867924528301887,1.2452830188679245,0.0
Oliver Skipp,Leicester City,MID,1120,0,0,5,40,74.0,19.0,51.669642857142854,33.267857142857146,0.40178571428571425,0.0,0.0,13.017857142857144,8.4375,0.08035714285714285,0.5625,1.6875,0.6428571428571428,13.178571428571429,10.125,0.0,0.8035714285714285,1.6875
Patson Daka,Leicester City,FWD,721,1,0,15,0,0.0,0.0,35.325936199722605,0.0,1.8723994452149793,0.0,0.12482662968099861,0.0,0.0,0.0,0.0,2.3717059639389735,0.0,0.0,0.0,0.0,1.3730929264909848,1.8723994452149793
Stephy Mavididi,Leicester City,MID,1613,4,1,26,8,88.0,5.0,53.39739615623063,118.51208927464351,1.4507129572225665,0.05579665220086794,0.22318660880347177,24.885306881587105,13.83756974581525,0.16738995660260383,0.5579665220086795,1.89708617482951,1.6738995660260383,5.579665220086794,6.305021698698078,0.0,0.7253564786112833,1.004339739615623
Victor Kristiansen,Leicester City,DEF,2489,0,1,3,8,92.0,11.0,60.819606267577335,105.69304941743671,0.10847730012053033,0.03615910004017678,0.0,21.22539172358377,11.751707513057452,0.03615910004017678,0.03615910004017678,3.1458417034953796,2.0249096022498994,3.1458417034953796,5.966251506629169,0.0,2.3865006026516675,0.6870229007633587
Wilfred Ndidi,Leicester City,MID,2336,0,5,22,1,81.0,0.0,57.367294520547944,34.28938356164384,0.8476027397260274,0.19263698630136986,0.0,7.358732876712328,3.6601027397260277,0.038527397260273974,0.8861301369863013,3.274828767123288,0.8476027397260274,9.130993150684931,1.425513698630137,0.0,2.851027397260274,1.502568493150685
Wout Faes,Leicester City,DEF,2812,1,0,12,16,69.0,18.0,62.3470839260313,14.210526315789473,0.38406827880512096,0.0,0.032005689900426744,9.057610241820768,5.440967283072546,0.12802275960170698,2.2083926031294454,1.3442389758179232,0.35206258890469416,7.16927453769559,1.6963015647226172,0.0,5.8890469416785205,0.7361308677098151
Alexis Mac Allister,Liverpool,MID,2607,5,5,38,17,86.0,17.0,67.45684695051784,29.48216340621404,1.3118527042577675,0.17261219792865362,0.17261219792865362,13.014959723820484,7.215189873417722,0.10356731875719218,0.5178365937859609,3.2796317606444187,0.37974683544303794,7.525891829689297,0.8630609896432682,0.0,0.0,2.140391254315305
Alisson Becker,Liverpool,GKP,2509,0,0,0,0,0.0,0.0,39.278597050617776,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.03587086488640893,0.0,0.0,0.0,2.7979274611398965,1.1119968114786767,0.0
Andy Robertson,Liverpool,DEF,2492,0,0,15,24,78.0,14.0,76.8900481540931,22.825040128410915,0.5417335473515249,0.0,0.0,10.220706260032102,7.439807383627608,0.10834670947030497,2.744783306581059,1.4085072231139648,0.21669341894060995,7.006420545746389,2.2030497592295344,0.0,1.5168539325842696,0.3972712680577849
Caoimhín Kelleher,Liverpool,GKP,900,0,0,0,0,0.0,0.0,42.5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.6999999999999997,0.30000000000000004,0.0
Cody Gakpo,Liverpool,FWD,1938,10,4,57,51,83.0,12.0,45.09287925696595,60.83591331269349,2.6470588235294117,0.18575851393188852,0.46439628482972134,25.773993808049532,12.724458204334367,1.021671826625387,3.575851393188855,0.0,0.5108359133126935,11.981424148606813,0.4179566563467492,0.0,0.7430340557275541,0.9287925696594427
Conor Bradley,Liverpool,DEF,748,0,2,10,0,0.0,0.0,83.7433155080214,0.0,1.2032085561497325,0.24064171122994651,0.0,0.0,0.0,0.0,0.0,1.6844919786096255,0.0,0.0,0.0,0.0,3.008021390374332,1.4438502673796794
Curtis Jones,Liverpool,MID,1710,3,3,34,4,83.0,0.0,71.94736842105263,37.78947368421053,1.7894736842105265,0.15789473684210525,0.15789473684210525,8.473684210526317,4.0,0.2105263157894737,0.8421052631578948,2.0526315789473686,0.9473684210526315,8.31578947368421,0.8947368421052633,0.0,0.4210526315789474,0.9473684210526315
Darwin Núñez,Liverpool,FWD,1118,5,0,34,12,82.0,8.0,33.166368515205725,28.014311270125223,2.737030411449016,0.0,0.4025044722719141,12.155635062611806,5.554561717352415,0.24150268336314845,2.6565295169946332,1.6905187835420394,0.4025044722719141,8.211091234347048,1.368515205724508,0.0,0.8855098389982111,2.173524150268336
Diogo Jota,Liverpool,FWD,1194,6,3,51,3,87.0,10.0,40.402010050251256,73.79396984924624,3.844221105527638,0.22613065326633167,0.45226130653266333,21.934673366834172,12.814070351758794,0.15075376884422112,1.8844221105527639,1.0552763819095476,1.5829145728643217,14.924623115577889,2.6381909547738696,0.0,0.45226130653266333,1.7336683417085426
Dominik Szoboszlai,Liverpool,MID,2496,6,6,67,10,83.0,16.0,59.89182692307693,18.209134615384617,2.4158653846153846,0.21634615384615385,0.21634615384615385,7.391826923076923,3.5336538461538463,0.28846153846153844,1.6586538461538463,1.3701923076923077,0.21634615384615385,4.543269230769231,0.721153846153846,0.0,0.5048076923076923,1.5865384615384615
Ibrahima Konaté,Liverpool,DEF,2565,1,2,19,5,87.0,0.0,77.9298245614035,49.1578947368421,0.6666666666666667,0.07017543859649122,0.03508771929824561,9.82456140350877,4.350877192982456,0.07017543859649122,0.2456140350877193,1.4035087719298245,1.6842105263157896,12.24561403508772,1.4035087719298245,0.0,4.385964912280701,0.9473684210526315
Jarell Quansah,Liverpool,DEF,488,0,0,1,0,0.0,0.0,86.68032786885246,0.0,0.18442622950819673,0.0,0.0,0.0,0.0,0.0,0.0,2.2131147540983607,0.0,0.0,0.0,0.0,4.979508196721311,1.6598360655737705
Joe Gomez,Liverpool,DEF,519,0,0,3,0,0.0,0.0,85.14450867052022,0.0,0.5202312138728323,0.0,0.0,0.0,0.0,0.0,0.0,2.254335260115607,0.0,0.0,0.0,0.0,3.294797687861272,0.3468208092485549
Kostas Tsimikas,Liverpool,DEF,833,0,0,4,0,0.0,0.0,82.6530612244898,0.0,0.432172869147659,0.0,0.0,0.0,0.0,0.0,0.0,3.3493397358943575,0.0,0.0,0.0,0.0,1.8367346938775508,0.9723889555822329
Luis Díaz,Liverpool,MID,2410,0,5,71,0,84.0,0.0,49.10788381742738,19.307053941908713,2.6514522821576763,0.18672199170124482,0.0,3.3609958506224067,1.6058091286307052,0.0,0.5601659751037344,1.4564315352697097,0.7842323651452282,3.2489626556016593,0.896265560165975,0.0,0.26141078838174275,1.79253112033195
Mohamed Salah,Liverpool,MID,3377,29,18,130,22,90.0,7.0,49.67722830915013,20.494521764880073,3.4646135623334318,0.4797157240153983,0.7728753331359195,11.593129997038792,6.156351791530945,0.053301747112822026,2.158720758069292,0.5596683446846313,0.10660349422564405,11.593129997038792,1.3591945513769617,0.0,0.13325436778205507,0.6662718389102754
Ryan Gravenberch,Liverpool,MID,3168,0,4,20,9,83.0,6.0,69.94318181818181,21.22159090909091,0.5681818181818181,0.11363636363636365,0.0,3.6931818181818183,1.7613636363636365,0.0,0.2272727272727273,1.960227272727273,0.7386363636363638,5.426136363636363,2.215909090909091,0.0,1.6193181818181819,1.3352272727272727
Trent Alexander-Arnold,Liverpool,DEF,2377,3,6,45,7,86.0,17.0,87.87968026924695,41.42196045435423,1.703828355069415,0.22717711400925536,0.11358855700462768,6.966764829617165,3.5212452671434584,0.07572570466975179,0.37862852334875896,2.7261253681110644,1.0980227177114008,3.937736642827093,2.877576777450568,0.0,1.8174169120740429,0.41649137568363487
Virgil van Dijk,Liverpool,DEF,3330,3,0,27,1,79.0,7.0,90.45945945945947,26.27027027027027,0.7297297297297298,0.0,0.08108108108108109,4.621621621621622,2.8378378378378377,0.05405405405405405,2.6216216216216215,1.027027027027027,1.189189189189189,4.621621621621622,2.3513513513513513,0.0,5.135135135135135,0.45945945945945943
Abdukodir Khusanov,Manchester City,DEF,504,0,0,1,0,0.0,0.0,80.35714285714286,0.0,0.17857142857142855,0.0,0.0,0.0,0.0,0.0,0.0,0.8928571428571428,0.0,0.0,0.0,0.0,5.0,0.5357142857142857
Bernardo Silva,Manchester City,MID,2667,4,0,32,23,59.0,16.0,72.99212598425197,8.90888638920135,1.079865016872891,0.0,0.13498312710911137,3.172103487064117,1.5523059617547805,0.03374578177727784,0.13498312710911137,1.889763779527559,0.13498312710911137,4.926884139482564,6.884139482564679,0.0,0.0,0.9111361079865017
Ederson,Manchester City,GKP,2321,0,0,0,0,0.0,0.0,39.43558810857389,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.093925032313658,0.6204222317966394,0.03877638948728996
Erling Haaland,Manchester City,FWD,2741,22,3,108,6,88.0,20.0,22.852973367384166,33.885443268879975,3.546151039766509,0.09850419554906968,0.7223641006931777,7.420649398029916,3.546151039766509,0.0,0.29551258664720903,0.36118205034658885,0.7880335643925575,2.2984312294782927,3.5133163079168184,0.0,0.7223641006931777,0.7880335643925575
Ilkay Gündogan,Manchester City,MID,2227,1,0,27,1,83.0,0.0,79.33093848226314,68.74270318814548,1.0911540188594522,0.0,0.04041311180960934,23.843735967669513,12.972608890884597,0.24247867085765606,0.24247867085765606,1.0103277952402336,1.6569375841939828,4.243376740008981,4.88998652896273,0.0,0.8890884598114055,0.60619667714414
Jack Grealish,Manchester City,MID,715,1,0,15,0,0.0,0.0,71.74825174825175,0.0,1.8881118881118881,0.0,0.1258741258741259,0.0,0.0,0.0,0.0,1.132867132867133,0.0,0.0,0.0,0.0,0.6293706293706294,0.6293706293706294
Jérémy Doku,Manchester City,MID,1513,3,6,29,6,83.0,0.0,71.91672174487772,122.1810971579643,1.7250495703899535,0.356906807666887,0.1784534038334435,25.875743555849304,13.384005287508263,0.0,0.7732980832782552,1.844018506278916,2.0224719101123596,4.758757435558493,6.900198281559814,0.0,0.11896893588896232,0.5948446794448117
John Stones,Manchester City,DEF,545,2,0,2,0,0.0,0.0,73.9816513761468,0.0,0.3302752293577982,0.0,0.3302752293577982,0.0,0.0,0.0,0.0,0.9908256880733946,0.0,0.0,0.0,0.0,2.9724770642201834,0.3302752293577982
Josko Gvardiol,Manchester City,DEF,3279,5,0,40,4,88.0,7.0,87.66697163769442,32.442817932296435,1.0978956999085088,0.0,0.1372369624885636,7.548032936870998,4.501372369624886,0.05489478499542543,0.768526989935956,1.5919487648673376,0.6038426349496798,5.434583714547118,1.152790484903934,0.0,3.0466605672461116,0.43915827996340345
Kevin De Bruyne,Manchester City,MID,1704,4,7,57,27,64.0,20.0,75.26408450704226,23.661971830985916,3.01056338028169,0.36971830985915494,0.2112676056338028,10.933098591549296,6.390845070422535,0.0528169014084507,2.0070422535211265,0.897887323943662,0.2640845070422535,11.93661971830986,8.97887323943662,0.0,0.4225352112676056,0.897887323943662
Kyle Walker,Manchester City,DEF,967,0,0,5,6,91.0,0.0,84.60186142709411,139.1416752843847,0.4653567735263702,0.0,0.0,48.769389865563596,29.317476732161325,0.4653567735263702,4.746639089968976,1.5822130299896586,1.7683557394002067,24.10548086866598,2.97828335056877,0.0,1.0237849017580145,0.5584281282316442
Manuel Akanji,Manchester City,DEF,2014,0,0,15,4,89.0,5.0,84.90566037735849,40.08440913604766,0.6703078450844091,0.0,0.0,9.428997020854021,4.289970208540218,0.08937437934458788,0.3128103277060576,0.8490566037735848,1.2065541211519364,10.76961271102284,1.608738828202582,0.0,2.7706057596822244,0.759682224428997
Mateo Kovacic,Manchester City,MID,2202,6,2,45,14,85.0,5.0,90.16348773841962,50.51771117166212,1.8392370572207084,0.08174386920980926,0.24523160762942778,16.30790190735695,8.950953678474114,0.3678474114441417,1.6348773841961854,2.8201634877384194,1.1444141689373297,14.795640326975478,0.9809264305177111,0.0,0.8583106267029973,0.9809264305177111
Matheus Nunes,Manchester City,MID,1673,1,0,9,9,77.0,9.0,79.56365809922296,11.996413628212792,0.484160191273162,0.0,0.0537955768081291,6.509264793783622,3.60430364614465,0.1075911536162582,1.2910938433950987,1.8828451882845187,0.1075911536162582,6.186491332934847,0.5917513448894203,0.0,0.0,1.6138673042438734
Nathan Aké,Manchester City,DEF,682,0,0,3,0,0.0,0.0,79.44281524926686,0.0,0.3958944281524927,0.0,0.0,0.0,0.0,0.0,0.0,1.187683284457478,0.0,0.0,0.0,0.0,2.903225806451613,0.26392961876832843
Nico González,Manchester City,MID,763,1,0,9,0,0.0,0.0,86.4613368283093,0.0,1.0615989515072084,0.0,0.11795543905635648,0.0,0.0,0.0,0.0,1.8872870249017037,0.0,0.0,0.0,0.0,2.4770642201834865,1.5334207077326345
Nico O'Reilly,Manchester City,DEF,527,2,0,8,0,0.0,0.0,76.33776091081593,0.0,1.366223908918406,0.0,0.3415559772296015,0.0,0.0,0.0,0.0,1.537001897533207,0.0,0.0,0.0,0.0,1.7077798861480076,1.0246679316888045
Omar Marmoush,Manchester City,FWD,1182,7,0,49,19,84.0,7.0,42.71573604060914,60.0,3.730964467005076,0.0,0.5329949238578681,30.837563451776646,16.97969543147208,0.3045685279187817,5.786802030456852,0.9898477157360407,0.8375634517766497,23.984771573604064,2.512690355329949,0.0,0.22842639593908629,1.1421319796954315
Phil Foden,Manchester City,MID,1779,7,2,54,1,85.0,0.0,61.56829679595278,42.29342327150084,2.7318718381112985,0.10118043844856661,0.35413153456998314,12.647554806070827,5.311973018549747,0.050590219224283306,0.050590219224283306,0.657672849915683,0.7588532883642496,1.6188870151770658,2.8836424957841484,0.0,0.35413153456998314,0.25295109612141653
